日期,阶段编号,阶段名称,市场状态,阶段细分,阶段事件,市场26周收益,市场52周收益,市场26周年化波动率,市场52周最大回撤,波动环境,10年期国债收益率,13周利率变化bp,26周利率变化bp,利率方向,利率水平
2013-12-04,6.0,低位修复震荡,震荡市,震荡上行,政策托底、流动性边际改善、市场底部反复,0.01038570766714586,0.2570488320704081,0.2295839303318275,-0.166089721004682,中波动,4.4262,37.12,96.46999999999997,利率上行,高利率
2013-12-11,6.0,低位修复震荡,震荡市,震荡上行,政策托底、流动性边际改善、市场底部反复,0.025748429435773268,0.1954260549925948,0.2275980284761488,-0.16608972100468222,中波动,4.6213,48.71999999999996,115.97999999999998,利率上行,高利率
2013-12-18,6.0,低位修复震荡,震荡市,震荡上行,政策托底、流动性边际改善、市场底部反复,0.03818842470625672,0.12369976302171493,0.2245971897064312,-0.1660897210046821,中波动,4.5814,53.12000000000001,102.98000000000003,利率上行,高利率
2013-12-25,6.0,低位修复震荡,震荡市,震荡上行,政策托底、流动性边际改善、市场底部反复,0.12358760470166508,0.06366371461948606,0.1795522137972545,-0.16608972100468222,中波动,4.5666,54.64000000000002,101.66000000000004,利率上行,高利率
2014-01-01,6.0,低位修复震荡,震荡市,震荡上行,政策托底、流动性边际改善、市场底部反复,0.10766297911672118,0.05238642351150413,0.17767205199501393,-0.166089721004682,中波动,4.5666,54.64000000000002,103.64000000000004,利率上行,高利率
2014-01-08,6.0,低位修复震荡,震荡市,震荡上行,政策托底、流动性边际改善、市场底部反复,0.09572964020293862,0.01953776679012731,0.17972381901881068,-0.166089721004682,中波动,4.5919,56.02999999999998,101.16999999999999,利率上行,高利率
2014-01-15,6.0,低位修复震荡,震荡市,震荡上行,政策托底、流动性边际改善、市场底部反复,0.025766163949616727,-0.019766293729883366,0.16453586168711742,-0.1660897210046821,低波动,4.5523,45.57000000000002,88.32999999999997,利率上行,高利率
2014-01-22,6.0,低位修复震荡,震荡市,震荡上行,政策托底、流动性边际改善、市场底部反复,0.04184152255213336,-0.012941953477290435,0.16464406628410938,-0.1660897210046821,低波动,4.5023,35.32000000000002,70.71000000000001,利率上行,高利率
2014-01-29,6.0,低位修复震荡,震荡市,震荡上行,政策托底、流动性边际改善、市场底部反复,0.08757563048678985,-0.018380709952892538,0.1621207637927651,-0.1660897210046821,低波动,4.5102,29.29000000000004,78.88000000000002,利率上行,高利率
2014-02-05,6.0,低位修复震荡,震荡市,震荡上行,政策托底、流动性边际改善、市场底部反复,0.03778635046552492,-0.044976319040291646,0.15019413807954263,-0.1660897210046821,低波动,4.5102,28.960000000000008,73.99,利率上行,高利率
2014-02-12,6.0,低位修复震荡,震荡市,震荡上行,政策托底、流动性边际改善、市场底部反复,0.05642903581047931,-0.008362656322390638,0.15794816641654974,-0.166089721004682,低波动,4.4783,1.5500000000000291,52.669999999999995,利率震荡,高利率
2014-02-19,6.0,低位修复震荡,震荡市,震荡上行,政策托底、流动性边际改善、市场底部反复,0.09181013453544518,0.021375189992800525,0.1562674015092306,-0.1660897210046821,低波动,4.5535,-16.87000000000003,51.52999999999999,利率下行,高利率
2014-02-26,6.0,低位修复震荡,震荡市,震荡上行,政策托底、流动性边际改善、市场底部反复,0.00862863114193213,-0.012034378991578443,0.1782003623078989,-0.1660897210046821,中波动,4.4496,-10.14999999999997,42.740000000000045,利率下行,高利率
2014-03-05,6.0,低位修复震荡,震荡市,震荡上行,政策托底、流动性边际改善、市场底部反复,0.017732635772606864,-0.017634500571335865,0.17962478776939253,-0.1660897210046821,中波动,4.5176,9.140000000000015,46.26000000000001,利率震荡,高利率
2014-03-12,6.0,低位修复震荡,震荡市,震荡上行,政策托底、流动性边际改善、市场底部反复,-0.05925696401522007,-0.01418895906457529,0.17861783292361585,-0.1660897210046821,中波动,4.5024,-11.89,36.82999999999996,利率下行,高利率
2014-03-19,6.0,低位修复震荡,震荡市,震荡上行,政策托底、流动性边际改善、市场底部反复,-0.023715005754823104,-0.00358783559538145,0.1802887278636883,-0.1660897210046821,中波动,4.5095,-7.19000000000003,45.92999999999998,利率震荡,高利率
2014-03-26,6.0,低位修复震荡,震荡市,震荡上行,政策托底、流动性边际改善、市场底部反复,-0.026031211825118694,-0.00378557274249669,0.17988551666774802,-0.1660897210046821,中波动,4.4992,-6.740000000000013,47.900000000000006,利率震荡,高利率
2014-04-02,6.0,低位修复震荡,震荡市,震荡上行,政策托底、流动性边际改善、市场底部反复,-0.03196796896439469,0.01807954065723072,0.18078745984107267,-0.166089721004682,中波动,4.4904,-7.6200000000000045,47.02000000000002,利率震荡,高利率
2014-04-09,6.0,低位修复震荡,震荡市,震荡上行,政策托底、流动性边际改善、市场底部反复,-0.02597471998770884,0.044091953858381716,0.1825717184428376,-0.16608972100468222,中波动,4.4771,-11.479999999999979,44.55,利率下行,高利率
2014-04-16,6.0,低位修复震荡,震荡市,震荡上行,政策托底、流动性边际改善、市场底部反复,-0.02905613741620583,0.056477186907441856,0.1824813336684164,-0.166089721004682,中波动,4.3601,-19.21999999999997,26.35000000000005,利率下行,高利率
2014-04-23,6.0,低位修复震荡,震荡市,震荡上行,政策托底、流动性边际改善、市场底部反复,-0.04263899882769051,0.02528402612906233,0.18393483654481618,-0.166089721004682,中波动,4.3297,-17.26000000000001,18.06000000000001,利率下行,高利率
2014-04-30,6.0,低位修复震荡,震荡市,震荡上行,政策托底、流动性边际改善、市场底部反复,-0.03611210221605288,0.0025191304936682535,0.1814213700316198,-0.16608972100468222,中波动,4.3002,-20.999999999999996,8.290000000000042,利率下行,高利率
2014-05-07,6.0,低位修复震荡,震荡市,震荡上行,政策托底、流动性边际改善、市场底部反复,-0.03297556737973728,-0.030541657413334367,0.1814954674892234,-0.1660897210046821,中波动,4.2803,-22.989999999999977,5.970000000000031,利率下行,高利率
2014-05-14,6.0,低位修复震荡,震荡市,震荡上行,政策托底、流动性边际改善、市场底部反复,0.0026294399123460988,-0.01782088563394857,0.1781154019588057,-0.166089721004682,中波动,4.1704,-30.790000000000006,-29.239999999999977,利率下行,高利率
2014-05-21,6.0,低位修复震荡,震荡市,震荡上行,政策托底、流动性边际改善、市场底部反复,-0.07055131362507694,-0.08534290206023654,0.16258315921528635,-0.1660897210046821,低波动,4.177,-37.650000000000006,-54.52000000000004,利率下行,高利率
2014-05-28,7.0,杠杆资金与成长牛市,牛市,显著上行,流动性宽松、互联网产业叙事、杠杆资金入市,-0.045381636019926064,-0.07474259189450905,0.16759466346485127,-0.13998599089831898,中波动,4.1457,-30.39000000000005,-40.54000000000002,利率下行,高利率
2014-06-04,7.0,杠杆资金与成长牛市,牛市,显著上行,流动性宽松、互联网产业叙事、杠杆资金入市,-0.06505784530937886,-0.05534780940507067,0.1669954802100379,-0.12160431989508225,中波动,4.0114,-50.619999999999976,-41.47999999999996,利率下行,高利率
2014-06-11,7.0,杠杆资金与成长牛市,牛市,显著上行,流动性宽松、互联网产业叙事、杠杆资金入市,-0.04610539774212741,-0.021544109886725504,0.16848735611151752,-0.09486705322405542,中波动,4.0614,-44.09999999999998,-55.98999999999998,利率下行,高利率
2014-06-18,7.0,杠杆资金与成长牛市,牛市,显著上行,流动性宽松、互联网产业叙事、杠杆资金入市,-0.021396408997905736,0.015974920554350236,0.16644656079731382,-0.09486705322405542,中波动,4.054,-45.54999999999998,-52.74000000000001,利率下行,高利率
2014-06-25,7.0,杠杆资金与成长牛市,牛市,显著上行,流动性宽松、互联网产业叙事、杠杆资金入市,-0.014100593054097166,0.10774435312713893,0.16517309303017502,-0.0948670532240552,中波动,4.0557,-44.35000000000002,-51.09000000000003,利率下行,高利率
2014-07-02,7.0,杠杆资金与成长牛市,牛市,显著上行,流动性宽松、互联网产业叙事、杠杆资金入市,0.004119250520664863,0.11222572042016887,0.16926353970173388,-0.0948670532240552,中波动,4.1212,-36.920000000000016,-44.54000000000002,利率下行,高利率
2014-07-09,7.0,杠杆资金与成长牛市,牛市,显著上行,流动性宽松、互联网产业叙事、杠杆资金入市,0.02705206957005024,0.12537139465967462,0.16719866391221785,-0.09486705322405542,中波动,4.1276,-34.94999999999999,-46.42999999999997,利率下行,高利率
2014-07-16,7.0,杠杆资金与成长牛市,牛市,显著上行,流动性宽松、互联网产业叙事、杠杆资金入市,0.0449316261758963,0.071855505772084,0.1660145143227221,-0.09486705322405509,中波动,4.2171,-14.29999999999998,-33.51999999999995,利率下行,高利率
2014-07-23,7.0,杠杆资金与成长牛市,牛市,显著上行,流动性宽松、互联网产业叙事、杠杆资金入市,0.03852116631953728,0.08197447312096395,0.16563069664509036,-0.09486705322405531,中波动,4.2967,-3.2999999999999474,-20.559999999999956,利率震荡,高利率
2014-07-30,7.0,杠杆资金与成长牛市,牛市,显著上行,流动性宽松、互联网产业叙事、杠杆资金入市,0.06363902255586762,0.15678788056655057,0.17455719207938092,-0.0948670532240552,中波动,4.2905,-0.9700000000000486,-21.970000000000045,利率震荡,高利率
2014-08-06,7.0,杠杆资金与成长牛市,牛市,显著上行,流动性宽松、互联网产业叙事、杠杆资金入市,0.08652835721891527,0.12758429851552022,0.17583189700578652,-0.09486705322405531,中波动,4.2463,-3.4000000000000696,-26.390000000000047,利率震荡,高利率
2014-08-13,7.0,杠杆资金与成长牛市,牛市,显著上行,流动性宽松、互联网产业叙事、杠杆资金入市,0.05325663761272015,0.11269089413419331,0.16669117594953511,-0.09486705322405553,中波动,4.255,8.46,-22.330000000000005,利率震荡,高利率
2014-08-20,7.0,杠杆资金与成长牛市,牛市,显著上行,流动性宽松、互联网产业叙事、杠杆资金入市,0.05518459860387526,0.15206123856142684,0.16702045914615463,-0.09486705322405531,中波动,4.2523,7.530000000000037,-30.11999999999997,利率震荡,高利率
2014-08-27,7.0,杠杆资金与成长牛市,牛市,显著上行,流动性宽松、互联网产业叙事、杠杆资金入市,0.10426005234564961,0.1137883050221109,0.14314048961439135,-0.09486705322405498,低波动,4.231,8.530000000000015,-21.860000000000035,利率震荡,高利率
2014-09-03,7.0,杠杆资金与成长牛市,牛市,显著上行,流动性宽松、互联网产业叙事、杠杆资金入市,0.12432387787601962,0.14426110369283984,0.14937662660391304,-0.09486705322405531,低波动,4.264,25.260000000000016,-25.35999999999996,利率上行,高利率
2014-09-10,7.0,杠杆资金与成长牛市,牛市,显著上行,流动性宽松、互联网产业叙事、杠杆资金入市,0.19167968208079555,0.12106436204206505,0.13611316552704442,-0.0948670532240552,低波动,4.2934,23.20000000000002,-20.899999999999963,利率上行,高利率
2014-09-17,7.0,杠杆资金与成长牛市,牛市,显著上行,流动性宽松、互联网产业叙事、杠杆资金入市,0.1557273734476785,0.1283192921353602,0.1364046164773656,-0.0948670532240552,低波动,4.2008,14.679999999999982,-30.869999999999997,利率上行,高利率
2014-09-24,7.0,杠杆资金与成长牛市,牛市,显著上行,流动性宽松、互联网产业叙事、杠杆资金入市,0.16541588330407642,0.13507869558143026,0.13781519469189485,-0.09486705322405542,低波动,4.0425,-1.3199999999999434,-45.669999999999966,利率震荡,高利率
2014-10-01,7.0,杠杆资金与成长牛市,牛市,显著上行,流动性宽松、互联网产业叙事、杠杆资金入市,0.2108267626416116,0.17211909027222605,0.13520324302701023,-0.09486705322405531,低波动,4.0425,-7.869999999999955,-44.78999999999998,利率震荡,高利率
2014-10-08,7.0,杠杆资金与成长牛市,牛市,显著上行,流动性宽松、互联网产业叙事、杠杆资金入市,0.18945957113392153,0.15856369183701768,0.13217715545324774,-0.09486705322405531,低波动,3.993,-13.460000000000027,-48.41000000000002,利率下行,高利率
